platform,post_id,content,publish_time,like_count,comment_count,crawl_time,url,comment_content,comment_users,polarity,intensity,specific_emotion,aspect,reason,csi_score,urgency,need_improvement,polarity_label,analysis_method,aspects,urgency_score,facility_type
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,啊啊啊啊啊啊啊啊等我！,马猴烧酒热热,积极,5,满意,其他,SnowNLP快速分析,98,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,很可爱，带来欢乐时光，好听的歌曲。,蓝海云婷,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""82""}]",0,未知
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,盲盒开出来真好看,遇见雨涧_遇见LYNing,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,想去。 上海迪士尼乐园,suri-ning,消极,5,失望,其他,SnowNLP快速分析,20,6,是,消极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",6,未知
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,摩登兄弟超话#刘宇宁出席上海迪士尼生日庆典# #上海迪士尼10岁生日庆典主题曲# 十周年庆典有我。真是值得纪念的一天@摩登兄弟刘宇宁,jiang---33,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,🎉🎉🎉🎉🎉🎆🎆🎆🎆🎆,ERTangledEverAfter,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,太幸福啦 迪士尼總是給人驚喜和幸福滿滿的氛圍,LYN_香宁妃妃,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,上海迪士尼生日快乐，期待刘宇宁与上海迪士尼的再次相遇！！！！,随Begonia,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_3_1776503624,首日直击｜感谢一整天的陪伴，你们是奇妙的主角！  ❤10岁生日庆典的第一天，从清晨到夜幕落下，你们，才是奇妙的主角，加你更奇妙！  🎈迪士尼朋友们换上绚丽新装，与大家拥抱合影，分享喜悦。 🎉 “奇妙有你”氛围组的欢快舞步，点亮每一张笑脸；达菲萌友们的友谊小船，带来无限梦幻想象；夏奇羊的演唱会巴士，燃爆全场！ 🏰全新的“奇妙之心”城堡秀，奇妙水晶的奥秘，是我们一起守候的。 🎇夜幕降临，烟花在城堡上空绽放，陪你在焕新的漫天绚烂中，许下星愿。  我们的故事，才刚开始。10岁生日庆典进行时，谢谢你们，仍然相信童话！  #上海迪士尼10岁生日首日直击# #上海迪士尼10岁生日# #加你更奇妙# #上海迪士尼10岁生日盛大开启#,,,,2026-04-18 17:13:44,https://weibo.com/5200478600/Qx0CIEFBF,十周年快乐，期待下次与迪士尼宁王子的相遇,MD_刘宇宁的吉祥朱雀南辞时予,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_4_1776503648,首日直击｜刘宇宁惊喜亮相主入口钟楼  上海迪士尼老朋友@摩登兄弟刘宇宁 惊喜亮相上海迪士尼乐园主入口钟楼，携手“奇妙有你”欢庆团一起欢迎大家的到来，共庆10岁生日庆典！你捕捉到这份奇妙时刻了吗？ #上海迪士尼10岁生日首日直击##上海迪士尼10岁生日##加你更奇妙##奇妙在身边手势舞# 上海迪士尼度假区的微博视频,,,,2026-04-18 17:14:08,https://weibo.com/5200478600/Qx0wnq4Em,太太可爱了，好喜欢刘宇宁和迪士尼的搭配,向日葵杨小米-,积极,5,满意,其他,SnowNLP快速分析,98,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""100""}]",0,未知
weibo,weibo_4_1776503648,首日直击｜刘宇宁惊喜亮相主入口钟楼  上海迪士尼老朋友@摩登兄弟刘宇宁 惊喜亮相上海迪士尼乐园主入口钟楼，携手“奇妙有你”欢庆团一起欢迎大家的到来，共庆10岁生日庆典！你捕捉到这份奇妙时刻了吗？ #上海迪士尼10岁生日首日直击##上海迪士尼10岁生日##加你更奇妙##奇妙在身边手势舞# 上海迪士尼度假区的微博视频,,,,2026-04-18 17:14:08,https://weibo.com/5200478600/Qx0wnq4Em,好快乐@摩登兄弟刘宇宁,你身上的光w,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_4_1776503648,首日直击｜刘宇宁惊喜亮相主入口钟楼  上海迪士尼老朋友@摩登兄弟刘宇宁 惊喜亮相上海迪士尼乐园主入口钟楼，携手“奇妙有你”欢庆团一起欢迎大家的到来，共庆10岁生日庆典！你捕捉到这份奇妙时刻了吗？ #上海迪士尼10岁生日首日直击##上海迪士尼10岁生日##加你更奇妙##奇妙在身边手势舞# 上海迪士尼度假区的微博视频,,,,2026-04-18 17:14:08,https://weibo.com/5200478600/Qx0wnq4Em,真棒有刘宇宁[好喜歡][好喜歡],ericayuen21,积极,5,满意,其他,SnowNLP快速分析,95,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""100""}]",0,未知
weibo,weibo_4_1776503648,首日直击｜刘宇宁惊喜亮相主入口钟楼  上海迪士尼老朋友@摩登兄弟刘宇宁 惊喜亮相上海迪士尼乐园主入口钟楼，携手“奇妙有你”欢庆团一起欢迎大家的到来，共庆10岁生日庆典！你捕捉到这份奇妙时刻了吗？ #上海迪士尼10岁生日首日直击##上海迪士尼10岁生日##加你更奇妙##奇妙在身边手势舞# 上海迪士尼度假区的微博视频,,,,2026-04-18 17:14:08,https://weibo.com/5200478600/Qx0wnq4Em,@摩登兄弟刘宇宁 一起欢庆上海迪士尼十周年庆典,宁的小痴妹,积极,5,满意,其他,SnowNLP快速分析,98,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_4_1776503648,首日直击｜刘宇宁惊喜亮相主入口钟楼  上海迪士尼老朋友@摩登兄弟刘宇宁 惊喜亮相上海迪士尼乐园主入口钟楼，携手“奇妙有你”欢庆团一起欢迎大家的到来，共庆10岁生日庆典！你捕捉到这份奇妙时刻了吗？ #上海迪士尼10岁生日首日直击##上海迪士尼10岁生日##加你更奇妙##奇妙在身边手势舞# 上海迪士尼度假区的微博视频,,,,2026-04-18 17:14:08,https://weibo.com/5200478600/Qx0wnq4Em,爱YN5:,爱YN5,积极,4,满意,其他,SnowNLP快速分析,72,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_4_1776503648,首日直击｜刘宇宁惊喜亮相主入口钟楼  上海迪士尼老朋友@摩登兄弟刘宇宁 惊喜亮相上海迪士尼乐园主入口钟楼，携手“奇妙有你”欢庆团一起欢迎大家的到来，共庆10岁生日庆典！你捕捉到这份奇妙时刻了吗？ #上海迪士尼10岁生日首日直击##上海迪士尼10岁生日##加你更奇妙##奇妙在身边手势舞# 上海迪士尼度假区的微博视频,,,,2026-04-18 17:14:08,https://weibo.com/5200478600/Qx0wnq4Em,好帅的男人,在雪山听歌剧的熊猫,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_4_1776503648,首日直击｜刘宇宁惊喜亮相主入口钟楼  上海迪士尼老朋友@摩登兄弟刘宇宁 惊喜亮相上海迪士尼乐园主入口钟楼，携手“奇妙有你”欢庆团一起欢迎大家的到来，共庆10岁生日庆典！你捕捉到这份奇妙时刻了吗？ #上海迪士尼10岁生日首日直击##上海迪士尼10岁生日##加你更奇妙##奇妙在身边手势舞# 上海迪士尼度假区的微博视频,,,,2026-04-18 17:14:08,https://weibo.com/5200478600/Qx0wnq4Em,@摩登兄弟刘宇宁 一起欢庆上海迪士尼十周年庆典,LYN永遠支持你,积极,5,满意,其他,SnowNLP快速分析,98,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
